episode,height,reward,steps,success,epsilon,actions_forward,actions_backward,actions_left,actions_right
344,79.17734761020418,12.310149031316016,87,True,0.7088069214222238,1,0,3,0
345,71.87278685110553,-3.3668002793549467,78,False,0.7080981145008015,0,0,0,0
346,63.16519884928583,-3.2889781124108755,89,False,0.7073900163863007,3,3,4,6
347,76.50446223097637,-3.312379161577626,84,False,0.7066826263699144,0,0,1,2
348,52.929258900957464,-3.060646854788881,74,False,0.7059759437435444,3,3,1,0
349,62.78565098422271,-3.07514919052997,75,False,0.7052699677998009,0,1,0,1
350,75.73752917540172,-3.4977044857800674,83,False,0.704564697832001,1,0,0,1
351,76.30771952709573,-3.205375741846401,84,False,0.7038601331341691,1,1,0,1
352,79.80225168337913,11.180537985964943,88,True,0.7031562730010349,2,2,0,1
353,67.6082970530544,-3.1862481617062723,77,False,0.7024531167280339,1,0,0,0
354,62.86062031577825,-3.3051490577534457,79,False,0.7017506636113059,2,1,0,3
355,79.27602442797644,-3.3830069066863784,84,False,0.7010489129476946,0,1,0,0
356,53.48396446566416,-3.3610692653977363,70,False,0.7003478640347469,1,0,0,2
357,51.34538566248304,-3.141948413738448,67,False,0.6996475161707122,0,0,1,0
358,65.2739718380229,-2.777099227992002,75,False,0.6989478686545415,0,0,1,0
359,63.03202543478974,-3.010015666472623,72,False,0.698248920785887,0,0,0,0
360,70.15701062711872,-3.117980927164051,78,False,0.6975506718651011,0,0,1,0
361,79.91912293083381,-3.4116465176220383,86,False,0.6968531211932361,1,1,0,1
362,66.36421321186027,-3.240943371383109,81,False,0.6961562680720428,1,1,1,3
363,58.75740660615824,-2.9933500091222447,72,False,0.6954601118039707,0,0,1,1
364,59.835410338077054,-2.9583552924657726,72,False,0.6947646516921667,0,0,1,0
365,67.82651650515609,-2.82776146983349,75,False,0.6940698870404746,0,0,0,0
366,54.391341242282884,-2.978548430079714,67,False,0.6933758171534341,0,0,0,0
367,79.77809781937496,-3.424359568077205,84,False,0.6926824413362807,0,1,0,0
368,62.03096434724626,-2.930615632039004,74,False,0.6919897588949444,0,0,0,2
369,62.91832553009416,-3.4470762685966934,79,False,0.6912977691360495,3,1,1,1
370,78.40323304725719,-2.8136066576817482,87,False,0.6906064713669134,2,2,1,0
371,68.33681565262977,-3.705530362037501,100,False,0.6899158648955466,4,8,7,4
372,73.77926703988318,-2.9383907047519617,87,False,0.689225949030651,2,0,1,5
373,50.61434905499772,-3.3919628865494937,72,False,0.6885367230816204,1,2,3,1
374,64.59724695060144,-3.4866756618166512,78,False,0.6878481863585387,2,1,1,0
375,67.22649213729031,-3.0412326390010413,78,False,0.6871603381721801,0,1,1,0
376,71.79553948231634,-3.28889314515264,85,False,0.686473177834008,1,3,1,1
377,55.8221841685871,-2.765738832345578,68,False,0.685786704656174,0,0,0,0
378,56.48743053489221,-3.064271306481416,75,False,0.6851009179515178,0,1,2,3
379,62.77722315621606,-2.9287431749350987,72,False,0.6844158170335664,0,0,0,0
380,78.64975228196033,-3.335379536447569,96,False,0.6837314012165328,3,1,3,7
381,57.673760624248274,-2.941479873949097,76,False,0.6830476698153162,0,1,2,3
382,64.23457637722441,-3.2490314103360176,82,False,0.6823646221455009,3,4,1,0
383,71.91259825802935,-3.5138821465259147,81,False,0.6816822575233553,0,1,0,1
384,61.85993303519504,-3.330946679654192,78,False,0.6810005752658319,2,2,0,1
385,73.76340387720708,-3.2620396180975506,87,False,0.680319574690566,1,0,0,6
386,73.60057300173278,-3.2692500449465314,79,False,0.6796392551158754,0,0,0,0
387,54.62139401678321,-3.2892720904310977,71,False,0.6789596158607596,1,1,1,0
388,50.10016019327381,-3.3353155061354975,67,False,0.6782806562448989,1,0,0,1
389,73.70589595429615,-3.1803148042960467,79,False,0.677602375588654,0,0,0,0
390,76.44369948979174,-3.3234298640434474,83,False,0.6769247732130653,1,0,0,1
391,62.54381052484767,20.044865457585626,73,True,0.6762478484398523,0,0,0,0
392,76.23101108223216,-3.3858724257000143,90,False,0.6755716005914124,2,3,2,2
393,75.01977087156759,-3.2991979411532224,86,False,0.674896028990821,3,2,0,1
394,64.02755673671895,-3.05778453021428,80,False,0.6742211329618302,1,1,0,4
395,64.49636468538496,-2.889699879594382,82,False,0.6735469118288684,1,1,5,1
396,67.99323175333922,-3.093284058305162,80,False,0.6728733649170395,0,1,1,2
397,69.42285660924185,-3.344846618371868,79,False,0.6722004915521225,0,0,1,1
398,75.73639842896145,15.061748187847162,83,True,0.6715282910605703,1,0,1,0
399,54.23289199187514,-2.6837359395746088,67,False,0.6708567627695098,0,0,0,0
400,56.21518545792778,-3.100560126800544,77,False,0.6701859060067403,2,1,3,2
401,76.54297394343632,-3.2270388413027353,88,False,0.6695157201007336,3,3,1,0
402,67.52148695032395,-2.7857682383240885,81,False,0.6688462043806328,1,0,0,4
403,67.60542800044689,-3.5997419761024823,89,False,0.6681773581762521,0,1,3,9
404,77.94466800593358,-3.0177137426897938,86,False,0.6675091808180759,0,3,1,0
405,65.79445138753437,-3.190002570137012,85,False,0.6668416716372578,0,2,6,2
406,61.896523885703715,-3.3019462871056997,72,False,0.6661748299656206,0,0,0,0
407,54.703240524932205,-3.392056510819881,79,False,0.6655086551356549,0,7,0,4
408,60.811684002493045,-3.174580239188784,74,False,0.6648431464805192,1,0,1,0
409,65.31458760120529,-3.331619237110173,77,False,0.6641783033340387,1,1,0,0
410,68.99982413779131,-3.102109004345131,97,False,0.6635141250307047,1,5,4,11
411,51.92173353949469,-2.9552595972821782,69,False,0.662850610905674,0,3,0,0
412,55.19783072530418,-2.8571637701565447,73,False,0.6621877602947683,1,2,1,1
413,59.499992971834814,-3.00134217054915,70,False,0.6615255725344735,0,0,0,0
414,50.07491020290725,-3.2288887239828794,72,False,0.660864046961939,3,2,0,2
415,52.81095958653525,20.900487620474784,66,True,0.660203182914977,0,0,0,0
416,64.43533599477945,-3.5240921563376046,87,False,0.6595429797320621,3,4,3,3
417,51.934742724377294,-3.4463235255832325,69,False,0.6588834367523301,2,1,0,0
418,50.37381021626033,-3.2511361229000837,76,False,0.6582245533155777,2,3,3,3
419,74.96492044233476,13.010953248252186,81,True,0.6575663287622622,0,0,0,1
420,74.75939343893154,-3.4553747113487967,89,False,0.6569087624334999,1,3,3,2
421,64.43314818069649,-3.0536501709709194,83,False,0.6562518536710664,0,5,2,2
422,56.245220847677565,-3.209060002365267,89,False,0.6555956018173954,10,5,4,1
423,58.82495830738856,-2.9862462810909447,83,False,0.654940006215578,0,3,4,6
424,58.549853191377636,-3.352355118946142,76,False,0.6542850662093624,2,0,0,4
425,56.29828108985763,-3.4338947411334866,82,False,0.6536307811431531,2,3,3,5
426,79.01673974560589,-3.3098150826012893,84,False,0.65297715036201,1,0,0,0
427,54.50258819847433,-3.656639187610906,84,False,0.6523241732116479,8,1,5,2
428,73.95916046017065,-3.371226250894127,88,False,0.6516718490384363,2,1,3,2
429,58.98029277156678,-3.465717733193638,78,False,0.6510201771893979,0,0,2,5
430,57.39561869788974,-2.969582565140165,70,False,0.6503691570122084,1,0,0,0
431,69.5605230742246,-3.3887929540978634,90,False,0.6497187878551962,3,1,3,6
432,57.13153477163205,20.622531481010366,87,True,0.649069069067341,6,7,3,1
433,61.14547153261325,14.949191770355535,75,True,0.6484199999982736,0,0,1,2
434,52.470019527685274,-3.364575261289858,72,False,0.6477715799982753,0,1,3,1
435,61.182635956130696,-3.284226653307199,73,False,0.647123808418277,1,0,0,0
436,53.45766616030728,-2.720873376177724,74,False,0.6464766846098587,2,1,3,1
437,73.53977342615252,-3.0253390298067635,90,False,0.6458302079252489,2,5,3,1
438,60.6902415556781,-3.413170287565271,87,False,0.6451843777173236,3,2,2,8
439,52.01435653272528,-3.328312329814752,73,False,0.6445391933396063,1,4,1,1
440,68.96860176805126,-2.8505561624282727,77,False,0.6438946541462667,0,0,1,0
441,77.95008437289025,-3.338724278385772,84,False,0.6432507594921204,1,0,1,0
442,51.70569263903586,-3.2458471716430752,68,False,0.6426075087326283,1,1,0,0
443,67.39262394716363,-3.4469971911342903,76,False,0.6419649012238956,0,0,0,0
444,61.77851498557534,-3.3525309486534267,79,False,0.6413229363226717,3,0,1,2
445,52.67756154785068,-3.4873470018536663,78,False,0.640681613386349,3,2,3,3
446,60.49516056281943,-3.16730200248358,73,False,0.6400409317729626,0,1,0,0
447,60.755642862736835,-2.791248359138605,80,False,0.6394008908411897,1,1,4,3
448,56.983910771947755,-3.1924144438577615,70,False,0.6387614899503485,0,0,0,1
449,60.9163421194135,-3.190164598882921,76,False,0.6381227284603982,0,1,3,0
450,52.54577575923351,-2.785544740253794,66,False,0.6374846057319378,0,0,0,0
451,75.43892997660572,-2.874376459608615,83,False,0.6368471211262058,0,1,2,0
452,60.811372292393926,13.385699726556513,75,True,0.6362102740050796,0,0,1,2
453,57.34577929516337,-3.225404916701973,71,False,0.6355740637310745,0,0,1,0
454,71.14955734450405,-3.622203740120377,80,False,0.6349384896673435,0,0,1,0
455,60.91511068917735,-3.33821194934857,75,False,0.6343035511776761,0,1,2,0
456,52.93030723084163,-3.0626674827398292,68,False,0.6336692476264985,0,1,0,0
457,76.61745355191567,-3.5804139432596926,86,False,0.6330355783788719,1,2,0,1
458,78.22523651341913,-2.8114623014864097,85,False,0.632402542800493,1,0,2,0
459,69.16084431380632,-3.5325009199799586,81,False,0.6317701402576925,3,0,0,1
460,70.1571942585716,-3.0510547229657066,89,False,0.6311383701174348,1,7,2,2
461,60.80937699067439,-3.0098214092004105,80,False,0.6305072317473174,1,3,1,3
462,59.14397939451257,-3.260577312851952,73,False,0.6298767245155701,0,1,0,1
463,50.03366655077257,-2.7624805123655714,64,False,0.6292468477910546,0,0,0,0
464,65.5686268156995,-2.914621033119683,84,False,0.6286176009432635,2,5,1,2
465,59.71052748635806,-3.4911713364050403,74,False,0.6279889833423202,1,0,0,2
466,62.78536668077833,-3.3777947265846686,74,False,0.6273609943589779,1,0,0,0
467,52.415754278326524,-3.3648896647998994,76,False,0.6267336333646188,2,3,1,4
468,77.68095971366758,13.701364146851922,83,True,0.6261068997312542,0,0,1,0
469,66.10086048210533,-2.7933411318217374,83,False,0.6254807928315229,1,2,3,2
470,51.79921339543577,-3.2936173483086018,67,False,0.6248553120386914,1,0,0,0
471,77.28666126837356,-3.0275547874942887,82,False,0.6242304567266527,0,0,1,0
472,66.19002140785814,-3.2156571275824386,80,False,0.623606226269926,0,0,0,5
473,60.64351099848491,-3.078820433038726,77,False,0.6229826200436561,1,1,3,0
474,68.23255679307172,-3.161690704658183,76,False,0.6223596374236124,0,0,0,0
475,52.729212127411685,-3.225963120011139,69,False,0.6217372777861888,1,0,1,0
476,60.077566077961784,-3.028524526850552,74,False,0.6211155405084027,0,1,2,0
477,69.35459513474345,-3.1077426478602814,78,False,0.6204944249678943,0,0,0,1
478,71.66308741639324,-3.4291921691910736,84,False,0.6198739305429264,0,2,1,2
479,77.64845981929764,16.353822382663026,81,True,0.6192540566123834,0,0,0,0
480,76.66810926300454,-2.9321518716316723,82,False,0.6186348025557711,0,1,0,0
481,69.14885742234554,-2.840716487159877,78,False,0.6180161677532153,0,1,0,0
482,56.88332897108536,-3.1360880106236824,70,False,0.6173981515854621,0,0,0,1
483,76.11576151354615,-2.8184136825229604,83,False,0.6167807534338766,0,0,0,2
484,53.00981266683081,-3.338767335683616,76,False,0.6161639726804428,2,2,4,1
485,72.08334820951396,-3.3562313785948286,83,False,0.6155478087077623,1,1,1,1
486,77.8526580618232,-3.1903822902508745,92,False,0.6149322608990545,1,2,1,6
487,63.19307662093076,-3.0058442119650066,78,False,0.6143173286381555,0,1,1,3
488,63.94465118427066,-2.711801654899393,80,False,0.6137030113095173,1,0,4,2
489,61.220856476664096,-3.1340245714374086,83,False,0.6130893082982078,3,2,2,4
490,50.2341159395649,-3.4773758343038317,73,False,0.6124762189899097,3,1,3,1
491,61.682733957554035,-3.712408794016693,92,False,0.6118637427709198,6,2,6,5
492,79.47153617577186,-3.1284518972379542,96,False,0.6112518790281489,2,3,3,5
493,62.63328425580795,-2.861754335435368,84,False,0.6106406271491208,0,4,4,3
494,61.217235777100555,-3.131669139093047,75,False,0.6100299865219717,1,1,0,1
495,61.75818646528525,-2.845612091558687,85,False,0.6094199565354498,2,7,4,0
496,52.942095906547216,-3.2197139551863048,76,False,0.6088105365789144,1,2,4,2
497,77.60862225412306,-3.4120837622202487,85,False,0.6082017260423355,0,0,2,1
498,72.22021168180467,14.538484355490919,78,True,0.6075935243162931,0,0,0,0
499,55.14860947089786,-3.2966363822650715,79,False,0.6069859307919768,6,0,1,4
500,55.475915406684464,-3.327862255262281,71,False,0.6063789448611848,1,0,1,0
501,70.06561027579382,-3.2290078308057844,89,False,0.6057725659163237,1,3,3,5
502,78.4414137230963,-3.04700111367592,96,False,0.6051667933504074,2,6,3,3
503,57.88223234810907,-3.3492630639202567,78,False,0.6045616265570569,1,1,2,4
504,65.2858558648383,-3.4727870943631673,76,False,0.6039570649304998,1,0,0,0
505,66.31490348330615,-2.995807055556667,77,False,0.6033531078655693,1,1,0,0
506,50.98790113973965,-2.655855228231041,66,False,0.6027497547577038,0,1,0,0
507,76.28122739833181,-3.4447073923510096,85,False,0.602147005002946,1,2,0,1
508,74.88048216294197,-3.369850079718967,80,False,0.6015448579979431,0,0,0,0
509,62.38816381104061,18.616538220813478,76,True,0.6009433131399452,2,0,1,0
510,62.19386133391025,-3.211165605448704,79,False,0.6003423698268052,0,1,3,2
511,78.70445314380324,-3.216055356927832,87,False,0.5997420274569785,1,1,0,3
512,65.00482723703357,-3.220030114553585,77,False,0.5991422854295215,0,1,0,2
513,53.079253546215,-3.264019668047279,66,False,0.598543143144092,0,0,0,0
514,65.60570890363142,-3.4231232318786837,87,False,0.5979446000009478,3,2,3,4
515,79.99849096719399,-3.66274822681583,87,False,0.5973466554009469,0,1,0,2
516,63.297479737870106,-3.199034238884337,76,False,0.596749308745546,0,1,0,2
517,53.182554748926755,-3.0666081989033067,69,False,0.5961525594368005,1,0,1,0
518,57.478621199206216,-3.410357201170614,88,False,0.5955564068773637,1,6,6,5
519,65.6397832154069,-3.2252589956736237,79,False,0.5949608504704863,0,0,0,4
520,71.29593580293911,-3.075431199052084,80,False,0.5943658896200158,0,0,2,0
521,59.41093476558959,-3.519861588026612,71,False,0.5937715237303958,0,0,0,0
522,70.17205169322293,-2.7633616783460733,83,False,0.5931777522066654,3,2,0,1
523,55.944686301913826,-3.5169426057735373,79,False,0.5925845744544587,0,5,3,2
524,61.75056822478359,-2.908518660766809,77,False,0.5919919898800042,4,0,1,0
525,68.62287101187371,-3.2392649234843813,82,False,0.5913999978901242,4,1,0,0
526,65.59519548799251,-2.9244362381512716,80,False,0.590808597892234,0,0,2,4
527,73.8632373397523,-3.397745445859641,82,False,0.5902177892943418,1,0,1,0
528,50.53078729475449,-3.3709203762501105,96,False,0.5896275715050474,8,5,8,10
529,65.37945926069568,-2.984284686101779,80,False,0.5890379439335424,0,2,1,3
530,71.65903668909765,15.34544908797117,82,True,0.5884489059896089,2,0,0,2
531,52.182940110485866,-3.226123696622433,67,False,0.5878604570836192,1,0,0,0
532,51.99074527534068,-2.9915368518324925,85,False,0.5872725966265356,4,4,4,7
533,50.96113277212875,-3.0850794063376634,67,False,0.5866853240299091,0,0,2,0
534,51.14249714153344,-3.2082839646808994,67,False,0.5860986387058792,0,0,0,1
535,62.231553457669136,11.877289694265944,74,True,0.5855125400671733,0,0,1,0
536,67.9642999609646,-3.2996530871018823,85,False,0.5849270275271061,3,6,0,0
537,70.25876668077609,-2.8678114134204495,81,False,0.584342100499579,0,1,1,2
538,72.66694494321393,-2.899814395865831,95,False,0.5837577583990794,2,5,2,7
539,58.76710076844028,-3.054215480742263,74,False,0.5831740006406804,3,0,0,1
540,79.72434592447459,-3.3504164952062423,97,False,0.5825908266400397,1,2,3,8
541,64.92641062937136,-3.0429379722931476,80,False,0.5820082358133997,1,2,2,1
542,54.465840540591756,-3.211473558945574,67,False,0.5814262275775862,0,0,0,0
543,67.58411912183696,-3.40062706221022,92,False,0.5808448013500086,9,5,1,1
544,63.59697074317305,-3.5438904422641064,87,False,0.5802639565486586,2,3,3,5
545,59.78256850005385,-3.354763236102766,77,False,0.57968369259211,2,1,1,2
546,54.6383282718164,-3.1778391710111515,75,False,0.5791040088995179,2,3,2,0
547,59.54052506458464,-3.2283188417681363,80,False,0.5785249048906184,3,1,0,5
548,51.5390233362931,-3.347525032426213,65,False,0.5779463799857277,0,0,0,0
549,66.23030482227321,-3.6275364850487106,92,False,0.577368433605742,5,9,3,0
550,60.997268277114784,15.684294746268417,83,True,0.5767910651721362,2,1,4,4
551,75.29759329341454,9.240722947079094,80,True,0.576214274106964,0,0,0,0
552,70.37027355209841,12.890888988945578,79,True,0.5756380598328571,0,0,0,1
553,59.83668623778581,-3.089551388699483,72,False,0.5750624217730242,1,0,0,0
554,78.83488660864802,4.655546935483692,84,True,0.5744873593512512,0,0,1,1
555,64.92187855009325,-3.5124249924334316,77,False,0.5739128719918999,0,1,1,0
556,62.314662129543045,-3.270656873564676,86,False,0.573338959119908,4,4,4,1
557,61.08616532258431,-3.635525866352954,95,False,0.572765620160788,4,0,6,13
558,62.31535700538099,-3.2264958140788886,85,False,0.5721928545406272,6,4,1,1
559,66.06612934052308,-2.97061983756697,92,False,0.5716206616860866,6,3,5,3
560,78.78352510396492,13.775380728171376,88,True,0.5710490410244006,1,1,3,1
561,62.25832257781931,-3.184532509172544,75,False,0.5704779919833761,0,1,1,0
562,65.11037655347178,-3.446643129307059,87,False,0.5699075139913927,1,5,2,4
563,59.77110515867456,-2.835461607977504,74,False,0.5693376064774013,0,0,3,0
564,75.33260049899873,15.932947762849322,80,True,0.5687682688709239,0,0,0,0
565,66.842989395242,-3.502385652077999,89,False,0.5681995006020529,7,0,3,3
566,52.71271224457761,16.856075741751717,66,True,0.5676313011014509,0,0,0,0
567,56.41602063813495,-3.237078271193041,81,False,0.5670636698003494,1,5,3,3
568,64.45417862681872,-3.3999440247050394,75,False,0.5664966061305491,0,1,0,0
569,52.28334543441616,17.35606248448984,66,True,0.5659301095244186,0,0,0,0
570,59.48777631184039,-3.001962768896771,70,False,0.5653641794148941,0,0,0,0
571,67.01796332706633,-3.1289836109039655,92,False,0.5647988152354793,4,8,4,1
572,65.49075196099652,-3.61288534781371,86,False,0.5642340164202437,3,1,5,2
573,73.07323213860754,-3.352171863218233,104,False,0.5636697824038235,4,4,7,10
574,56.27220279155493,-3.299906254534279,77,False,0.5631061126214196,2,0,6,0
575,69.76464875756373,-3.529590351031482,79,False,0.5625430065087982,1,0,0,0
576,63.63744914951076,-3.579989710153291,87,False,0.5619804635022894,6,2,1,4
577,51.531372866829216,-3.129747571987239,65,False,0.561418483038787,0,0,0,0
578,57.10055323365013,-2.673886553114692,74,False,0.5608570645557482,0,2,0,3
579,70.14203912091085,-3.3029864145165857,88,False,0.5602962074911925,1,4,4,2
580,61.75145039587399,-3.317941205696853,72,False,0.5597359112837013,0,0,0,0
581,69.01922719427182,-3.1098011485373536,80,False,0.5591761753724176,0,1,2,0
582,76.2688119099349,9.466921890934485,83,True,0.5586169991970452,1,0,0,1
583,79.5343252387448,-2.9516519120923133,92,False,0.5580583821978482,2,3,3,2
584,52.41848280112703,-3.134357617827289,72,False,0.5575003238156504,2,1,1,2
